18  739208.788194   2.80   6.20  27.60  89.70
19  739208.791701   2.70   6.50  27.60  90.10
19  739208.795139   2.70   5.70  27.60  90.10
19  739208.798646   3.00   7.70  27.60  90.20
19  739208.802095   3.30   6.80  27.70  90.20
19  739208.805567   4.40   8.30  27.50  90.70
19  739208.809028   2.90   4.60  27.60  90.60
19  739208.812512   2.70   4.40  27.40  90.70
19  739208.815984   3.40   8.60  27.50  90.80
19  739208.819456   3.10   6.10  27.40  91.20
19  739208.822928   4.10   5.80  27.40  91.50
19  739208.826389   4.20   5.60  27.40  91.60
19  739208.829861   4.00   5.40  27.30  91.70
20  739208.833345   7.10  10.90  27.60  90.90
20  739208.836817   5.30   9.10  27.60  90.80
20  739208.840289   5.60   7.00  27.40  91.70
20  739208.843762   6.00  10.20  27.30  92.10
20  739208.847222   5.80   8.20  27.30  92.40
20  739208.850694   5.80   6.90  27.40  92.20
20  739208.854178  10.10  12.10  27.20  92.80
20  739208.857650   6.10   8.70  27.30  92.60
20  739208.861123   5.90   8.10  27.30  92.50
20  739208.864595   5.30   8.20  27.30  92.50
